dataset_id,row_id,series_id,lon_s,lat_s,lon_e,lat_e,date_s,date_e,datetime_s,datetime_e,length_km,speed_kph,eff_status,ds_type,id_obs
1056,1056_90917440,,-123.26,38.18,-123.24,38.18,2005-07-19,2005-07-19,2005-07-19 14:05:07,2005-07-19 14:11:38,1.7523,16.1341,,lneff,1055
1056,1056_90917439,,-123.27,38.17,-123.26,38.18,2005-07-19,2005-07-19,2005-07-19 14:01:38,2005-07-19 14:05:07,1.4142,24.3589,,lneff,1055
1056,1056_90917438,,-123.31,38.18,-123.27,38.17,2005-07-19,2005-07-19,2005-07-19 13:51:38,2005-07-19 14:01:38,3.6765,22.059,,lneff,1055
1056,1056_90917437,,-123.34,38.19,-123.31,38.18,2005-07-19,2005-07-19,2005-07-19 13:41:38,2005-07-19 13:51:38,2.8531,17.1187,,lneff,1055
1056,1056_90917436,,-123.37,38.19,-123.34,38.19,2005-07-19,2005-07-19,2005-07-19 13:34:31,2005-07-19 13:41:38,2.6282,22.1578,,lneff,1055
1056,1056_90917435,,-123.37,38.19,-123.37,38.19,2005-07-19,2005-07-19,2005-07-19 10:26:37,2005-07-19 13:34:31,0.0,0.0,,lneff,1055
1056,1056_90917434,,-123.39,38.2,-123.37,38.19,2005-07-19,2005-07-19,2005-07-19 10:21:38,2005-07-19 10:26:37,2.074,24.9715,,lneff,1055
1056,1056_90917433,,-123.41,38.2,-123.39,38.2,2005-07-19,2005-07-19,2005-07-19 10:15:19,2005-07-19 10:21:38,1.7519,16.6404,,lneff,1055
1056,1056_90917432,,-123.57,38.23,-123.41,38.2,2005-07-19,2005-07-19,2005-07-19 07:01:59,2005-07-19 10:15:19,14.4023,4.4697,,lneff,1055
1056,1056_90917431,,-123.57,38.23,-123.57,38.23,2005-07-19,2005-07-19,2005-07-19 07:01:38,2005-07-19 07:01:59,0.0,0.0,,lneff,1055
1056,1056_90917430,,-123.61,38.24,-123.57,38.23,2005-07-19,2005-07-19,2005-07-19 06:51:38,2005-07-19 07:01:38,3.6738,22.0426,,lneff,1055
1056,1056_90917429,,-123.64,38.25,-123.61,38.24,2005-07-19,2005-07-19,2005-07-19 06:42:57,2005-07-19 06:51:38,2.8511,19.7007,,lneff,1055
1056,1056_90917428,,-123.64,38.25,-123.64,38.25,2005-07-19,2005-07-19,2005-07-19 06:41:38,2005-07-19 06:42:57,0.0,0.0,,lneff,1055
1056,1056_90917427,,-123.68,38.25,-123.64,38.25,2005-07-19,2005-07-19,2005-07-19 06:31:38,2005-07-19 06:41:38,3.5013,21.008,,lneff,1055
1056,1056_90917426,,-123.68,38.26,-123.68,38.25,2005-07-19,2005-07-19,2005-07-19 06:30:04,2005-07-19 06:31:38,1.11,42.5111,,lneff,1055
1056,1056_90917425,,-122.98,37.78,-123.01,37.78,2005-07-18,2005-07-18,2005-07-18 19:28:52,2005-07-18 19:38:27,2.6428,16.5464,,lneff,1055
1056,1056_90917424,,-122.96,37.77,-122.98,37.78,2005-07-18,2005-07-18,2005-07-18 19:22:58,2005-07-18 19:28:52,2.0824,21.1774,,lneff,1055
1056,1056_90917423,,-122.95,37.77,-122.96,37.77,2005-07-18,2005-07-18,2005-07-18 19:18:52,2005-07-18 19:22:58,0.8811,12.8936,,lneff,1055
1056,1056_90917422,,-122.91,37.76,-122.95,37.77,2005-07-18,2005-07-18,2005-07-18 19:08:52,2005-07-18 19:18:52,3.6951,22.1707,,lneff,1055
1056,1056_90917421,,-122.88,37.75,-122.91,37.76,2005-07-18,2005-07-18,2005-07-18 18:58:52,2005-07-18 19:08:52,2.8673,17.2035,,lneff,1055
1056,1056_90917420,,-122.85,37.74,-122.88,37.75,2005-07-18,2005-07-18,2005-07-18 18:48:52,2005-07-18 18:58:52,2.8676,17.2055,,lneff,1055
1056,1056_90917419,,-122.83,37.74,-122.85,37.74,2005-07-18,2005-07-18,2005-07-18 18:45:14,2005-07-18 18:48:52,1.7628,29.111,,lneff,1055
1056,1056_90917418,,-122.83,37.75,-122.83,37.74,2005-07-18,2005-07-18,2005-07-18 18:40:36,2005-07-18 18:45:14,1.1099,14.373,,lneff,1055
1056,1056_90917417,,-122.83,37.76,-122.83,37.75,2005-07-18,2005-07-18,2005-07-18 18:38:52,2005-07-18 18:40:36,1.1099,38.4203,,lneff,1055
1056,1056_90917416,,-122.85,37.78,-122.83,37.76,2005-07-18,2005-07-18,2005-07-18 18:28:52,2005-07-18 18:38:52,2.8342,17.0053,,lneff,1055
1056,1056_90917415,,-122.82,37.8,-122.85,37.78,2005-07-18,2005-07-18,2005-07-18 18:18:52,2005-07-18 18:28:52,3.4511,20.7069,,lneff,1055
1056,1056_90917414,,-122.8,37.83,-122.82,37.8,2005-07-18,2005-07-18,2005-07-18 18:08:52,2005-07-18 18:18:52,3.7668,22.6008,,lneff,1055
1056,1056_90917413,,-122.79,37.85,-122.8,37.83,2005-07-18,2005-07-18,2005-07-18 18:00:38,2005-07-18 18:08:52,2.388,17.4025,,lneff,1055
1056,1056_90917412,,-122.78,37.85,-122.79,37.85,2005-07-18,2005-07-18,2005-07-18 17:58:52,2005-07-18 18:00:38,0.8801,29.8905,,lneff,1055
1056,1056_90917411,,-122.77,37.88,-122.78,37.85,2005-07-18,2005-07-18,2005-07-18 17:48:52,2005-07-18 17:58:52,3.4441,20.6647,,lneff,1055
1056,1056_90917410,,-122.18,36.44,-122.18,36.44,2005-07-20,2005-07-20,2005-07-20 14:58:54,2005-07-20 14:59:16,0.0,0.0,,lneff,1055
1056,1056_90917409,,-122.77,37.89,-122.77,37.88,2005-07-18,2005-07-18,2005-07-18 17:43:57,2005-07-18 17:48:52,1.1099,13.5451,,lneff,1055
1056,1056_90917408,,-122.76,37.9,-122.77,37.89,2005-07-18,2005-07-18,2005-07-18 17:41:05,2005-07-18 17:43:57,1.4162,29.6415,,lneff,1055
1056,1056_90917407,,-122.76,37.9,-122.76,37.9,2005-07-18,2005-07-18,2005-07-18 17:41:01,2005-07-18 17:41:05,0.0,0.0,,lneff,1055
1056,1056_90917406,,-122.77,37.9,-122.76,37.9,2005-07-18,2005-07-18,2005-07-18 17:38:52,2005-07-18 17:41:01,0.8795,24.5446,,lneff,1055
1056,1056_90917405,,-122.8,37.91,-122.77,37.9,2005-07-18,2005-07-18,2005-07-18 17:28:52,2005-07-18 17:38:52,2.8623,17.174,,lneff,1055
1056,1056_90917404,,-122.82,37.91,-122.8,37.91,2005-07-18,2005-07-18,2005-07-18 17:23:45,2005-07-18 17:28:52,1.7588,20.6243,,lneff,1055
1056,1056_90917403,,-122.83,37.91,-122.82,37.91,2005-07-18,2005-07-18,2005-07-18 17:22:05,2005-07-18 17:23:45,0.8794,31.6583,,lneff,1055
1056,1056_90917402,,-122.84,37.91,-122.83,37.91,2005-07-18,2005-07-18,2005-07-18 17:19:12,2005-07-18 17:22:05,0.8794,18.2996,,lneff,1055
1056,1056_90917401,,-122.84,37.91,-122.84,37.91,2005-07-18,2005-07-18,2005-07-18 17:19:09,2005-07-18 17:19:12,0.0,0.0,,lneff,1055
1056,1056_90917400,,-122.84,37.91,-122.84,37.91,2005-07-18,2005-07-18,2005-07-18 17:18:52,2005-07-18 17:19:09,0.0,0.0,,lneff,1055
1056,1056_90917399,,-122.88,37.91,-122.84,37.91,2005-07-18,2005-07-18,2005-07-18 17:08:52,2005-07-18 17:18:52,3.5176,21.1055,,lneff,1055
1056,1056_90917398,,-122.89,37.91,-122.88,37.91,2005-07-18,2005-07-18,2005-07-18 17:03:58,2005-07-18 17:08:52,0.8794,10.7681,,lneff,1055
1056,1056_90917397,,-122.93,37.92,-122.89,37.91,2005-07-18,2005-07-18,2005-07-18 16:40:24,2005-07-18 17:03:58,3.6883,9.3904,,lneff,1055
1056,1056_90917396,,-122.93,37.92,-122.93,37.92,2005-07-18,2005-07-18,2005-07-18 16:38:52,2005-07-18 16:40:24,0.0,0.0,,lneff,1055
1056,1056_90917395,,-122.94,37.92,-122.93,37.92,2005-07-18,2005-07-18,2005-07-18 16:37:47,2005-07-18 16:38:52,0.8793,48.6985,,lneff,1055
1056,1056_90917394,,-122.94,37.92,-122.94,37.92,2005-07-18,2005-07-18,2005-07-18 16:35:55,2005-07-18 16:37:47,0.0,0.0,,lneff,1055
1056,1056_90917393,,-122.97,37.93,-122.94,37.92,2005-07-18,2005-07-18,2005-07-18 16:28:52,2005-07-18 16:35:55,2.8617,24.3547,,lneff,1055
1056,1056_90917392,,-122.97,37.93,-122.97,37.93,2005-07-18,2005-07-18,2005-07-18 16:28:26,2005-07-18 16:28:52,0.0,0.0,,lneff,1055
1056,1056_90917391,,-122.97,37.93,-122.97,37.93,2005-07-18,2005-07-18,2005-07-18 16:27:55,2005-07-18 16:28:26,0.0,0.0,,lneff,1055
1056,1056_90917390,,-122.98,37.93,-122.97,37.93,2005-07-18,2005-07-18,2005-07-18 16:24:18,2005-07-18 16:26:57,0.8792,19.9055,,lneff,1055
1056,1056_90917389,,-122.99,37.94,-122.98,37.93,2005-07-18,2005-07-18,2005-07-18 16:21:35,2005-07-18 16:24:18,1.4159,31.2717,,lneff,1055
1056,1056_90917388,,-123.0,37.94,-122.99,37.94,2005-07-18,2005-07-18,2005-07-18 16:19:50,2005-07-18 16:21:35,0.879,30.1385,,lneff,1055
1056,1056_90917387,,-123.0,37.94,-123.0,37.94,2005-07-18,2005-07-18,2005-07-18 16:18:52,2005-07-18 16:19:50,0.0,0.0,,lneff,1055
1056,1056_90917386,,-123.03,37.95,-123.0,37.94,2005-07-18,2005-07-18,2005-07-18 16:08:52,2005-07-18 16:18:52,2.861,17.1661,,lneff,1055
1056,1056_90917385,,-123.06,37.96,-123.03,37.95,2005-07-18,2005-07-18,2005-07-18 16:00:16,2005-07-18 16:08:52,2.8607,19.9583,,lneff,1055
1056,1056_90917352,,-123.02,37.62,-123.01,37.62,2005-07-17,2005-07-17,2005-07-17 19:27:07,2005-07-17 19:29:58,0.8828,18.5861,,lneff,1055
1056,1056_90917351,,-123.04,37.62,-123.02,37.62,2005-07-17,2005-07-17,2005-07-17 19:21:08,2005-07-17 19:27:07,1.7657,17.7059,,lneff,1055
1056,1056_90917350,,-123.05,37.63,-123.04,37.62,2005-07-17,2005-07-17,2005-07-17 19:17:07,2005-07-17 19:21:08,1.4182,21.184,,lneff,1055
1056,1056_90917349,,-123.07,37.63,-123.05,37.63,2005-07-17,2005-07-17,2005-07-17 19:11:50,2005-07-17 19:17:07,1.7654,20.0491,,lneff,1055
1056,1056_90917348,,-123.09,37.63,-123.07,37.63,2005-07-17,2005-07-17,2005-07-17 19:07:07,2005-07-17 19:11:50,1.7654,22.4579,,lneff,1055
1056,1056_90917347,,-123.1,37.64,-123.09,37.63,2005-07-17,2005-07-17,2005-07-17 19:03:14,2005-07-17 19:07:07,1.4181,21.9103,,lneff,1055
1056,1056_90917346,,-123.12,37.64,-123.1,37.64,2005-07-17,2005-07-17,2005-07-17 18:57:07,2005-07-17 19:03:14,1.7652,17.3153,,lneff,1055
1056,1056_90917345,,-123.16,37.65,-123.12,37.64,2005-07-17,2005-07-17,2005-07-17 18:47:07,2005-07-17 18:57:07,3.7005,22.2032,,lneff,1055
1056,1056_90917344,,-123.16,37.65,-123.16,37.65,2005-07-17,2005-07-17,2005-07-17 18:45:17,2005-07-17 18:47:07,0.0,0.0,,lneff,1055
1056,1056_90917343,,-123.19,37.65,-123.16,37.65,2005-07-17,2005-07-17,2005-07-17 18:37:16,2005-07-17 18:45:17,2.6474,19.8146,,lneff,1055
1056,1056_90917342,,-123.19,37.65,-123.19,37.65,2005-07-17,2005-07-17,2005-07-17 18:37:07,2005-07-17 18:37:16,0.0,0.0,,lneff,1055
1056,1056_90917341,,-123.22,37.65,-123.19,37.65,2005-07-17,2005-07-17,2005-07-17 18:27:07,2005-07-17 18:37:07,2.6474,15.8847,,lneff,1055
1056,1056_90917340,,-123.23,37.65,-123.22,37.65,2005-07-17,2005-07-17,2005-07-17 18:25:49,2005-07-17 18:27:07,0.8825,40.73,,lneff,1055
1056,1056_90917339,,-123.23,37.65,-123.23,37.65,2005-07-17,2005-07-17,2005-07-17 18:22:58,2005-07-17 18:25:49,0.0,0.0,,lneff,1055
1056,1056_90917338,,-123.24,37.65,-123.23,37.65,2005-07-17,2005-07-17,2005-07-17 18:20:49,2005-07-17 18:22:58,0.8825,24.6274,,lneff,1055
1056,1056_90917337,,-123.26,37.68,-123.24,37.65,2005-07-17,2005-07-17,2005-07-17 18:02:35,2005-07-17 18:20:49,3.7684,12.4006,,lneff,1055
1056,1056_90917336,,-123.27,37.68,-123.26,37.68,2005-07-17,2005-07-17,2005-07-17 18:00:19,2005-07-17 18:02:35,0.8821,23.3504,,lneff,1055
1056,1056_90917335,,-123.28,37.69,-123.27,37.68,2005-07-17,2005-07-17,2005-07-17 17:57:07,2005-07-17 18:00:19,1.4177,26.5823,,lneff,1055
1056,1056_90917334,,-123.28,37.69,-123.28,37.69,2005-07-17,2005-07-17,2005-07-17 17:55:03,2005-07-17 17:57:07,0.0,0.0,,lneff,1055
1056,1056_90917333,,-123.31,37.68,-123.28,37.69,2005-07-17,2005-07-17,2005-07-17 17:46:07,2005-07-17 17:55:03,2.8695,19.2731,,lneff,1055
1056,1056_90917332,,-123.33,37.69,-123.31,37.68,2005-07-17,2005-07-17,2005-07-17 17:39:46,2005-07-17 17:46:07,2.0842,19.6936,,lneff,1055
1056,1056_90917331,,-123.37,37.67,-123.33,37.69,2005-07-17,2005-07-17,2005-07-17 16:41:39,2005-07-17 17:39:46,4.1687,4.3038,,lneff,1055
1056,1056_90917330,,-123.36,37.67,-123.37,37.67,2005-07-17,2005-07-17,2005-07-17 16:40:01,2005-07-17 16:41:39,0.8822,32.409,,lneff,1055
1056,1056_90917329,,-123.35,37.66,-123.36,37.67,2005-07-17,2005-07-17,2005-07-17 16:37:07,2005-07-17 16:40:01,1.4179,29.3352,,lneff,1055
1056,1056_90917328,,-123.32,37.65,-123.35,37.66,2005-07-17,2005-07-17,2005-07-17 16:27:07,2005-07-17 16:37:07,2.8705,17.2232,,lneff,1055
1056,1056_90917327,,-123.29,37.63,-123.32,37.65,2005-07-17,2005-07-17,2005-07-17 16:17:07,2005-07-17 16:27:07,3.4552,20.7311,,lneff,1055
1056,1056_90917326,,-123.28,37.63,-123.29,37.63,2005-07-17,2005-07-17,2005-07-17 16:12:05,2005-07-17 16:17:07,0.8827,10.5225,,lneff,1055
1056,1056_90917325,,-123.28,37.6,-123.28,37.63,2005-07-17,2005-07-17,2005-07-17 15:59:50,2005-07-17 16:12:05,3.3297,16.3086,,lneff,1055
1056,1056_90917324,,-123.27,37.6,-123.28,37.6,2005-07-17,2005-07-17,2005-07-17 15:57:27,2005-07-17 15:59:50,0.8831,22.2312,,lneff,1055
1056,1056_90917323,,-123.24,37.57,-123.27,37.6,2005-07-17,2005-07-17,2005-07-17 15:38:58,2005-07-17 15:57:27,4.2553,13.8135,,lneff,1055
1056,1056_90917322,,-123.24,37.57,-123.24,37.57,2005-07-17,2005-07-17,2005-07-17 15:37:05,2005-07-17 15:38:58,0.0,0.0,,lneff,1055
1056,1056_90917321,,-123.21,37.55,-123.24,37.57,2005-07-17,2005-07-17,2005-07-17 15:27:05,2005-07-17 15:37:05,3.4573,20.7441,,lneff,1055
1056,1056_90917320,,-123.2,37.53,-123.21,37.55,2005-07-17,2005-07-17,2005-07-17 15:20:25,2005-07-17 15:27:05,2.3892,21.503,,lneff,1055
1056,1056_90917319,,-123.19,37.53,-123.2,37.53,2005-07-17,2005-07-17,2005-07-17 15:17:05,2005-07-17 15:20:25,0.8839,15.9102,,lneff,1055
1056,1056_90917318,,-123.17,37.5,-123.19,37.53,2005-07-17,2005-07-17,2005-07-17 15:07:05,2005-07-17 15:17:05,3.77,22.6199,,lneff,1055
1056,1056_90917317,,-123.15,37.48,-123.17,37.5,2005-07-17,2005-07-17,2005-07-17 14:58:06,2005-07-17 15:07:05,2.8383,18.9568,,lneff,1055
1056,1056_90917316,,-123.13,37.48,-123.15,37.48,2005-07-17,2005-07-17,2005-07-17 14:40:02,2005-07-17 14:58:06,1.769,5.8748,,lneff,1055
1056,1056_90917315,,-123.12,37.47,-123.13,37.48,2005-07-17,2005-07-17,2005-07-17 14:37:05,2005-07-17 14:40:02,1.4192,28.8658,,lneff,1055
1056,1056_90917314,,-123.1,37.47,-123.12,37.47,2005-07-17,2005-07-17,2005-07-17 14:31:57,2005-07-17 14:37:05,1.7692,20.6792,,lneff,1055
1056,1056_90917313,,-123.08,37.47,-123.1,37.47,2005-07-17,2005-07-17,2005-07-17 14:27:05,2005-07-17 14:31:57,1.7692,21.8123,,lneff,1055
1056,1056_90917312,,-123.05,37.46,-123.08,37.47,2005-07-17,2005-07-17,2005-07-17 14:17:05,2005-07-17 14:27:05,2.8767,17.2603,,lneff,1055
1056,1056_90917311,,-123.02,37.45,-123.05,37.46,2005-07-17,2005-07-17,2005-07-17 14:08:36,2005-07-17 14:17:05,2.877,20.3485,,lneff,1055
1056,1056_90917310,,-123.02,37.45,-123.02,37.45,2005-07-17,2005-07-17,2005-07-17 14:07:05,2005-07-17 14:08:36,0.0,0.0,,lneff,1055
1056,1056_90917309,,-123.0,37.45,-123.02,37.45,2005-07-17,2005-07-17,2005-07-17 14:02:29,2005-07-17 14:07:05,1.7697,23.0829,,lneff,1055
1056,1056_90917308,,-122.98,37.44,-123.0,37.45,2005-07-17,2005-07-17,2005-07-17 13:57:05,2005-07-17 14:02:29,2.089,23.2113,,lneff,1055
1056,1056_90917307,,-122.97,37.44,-122.98,37.44,2005-07-17,2005-07-17,2005-07-17 13:53:30,2005-07-17 13:57:05,0.885,14.818,,lneff,1055
1056,1056_90917306,,-122.96,37.44,-122.97,37.44,2005-07-17,2005-07-17,2005-07-17 13:48:04,2005-07-17 13:53:30,0.885,9.7726,,lneff,1055
1056,1056_90917305,,-122.95,37.44,-122.96,37.44,2005-07-17,2005-07-17,2005-07-17 11:49:51,2005-07-17 13:48:04,0.885,0.4492,,lneff,1055
1056,1056_90917304,,-122.94,37.43,-122.95,37.44,2005-07-17,2005-07-17,2005-07-17 11:46:02,2005-07-17 11:49:51,1.4195,22.3156,,lneff,1055
1056,1056_90917303,,-122.93,37.43,-122.94,37.43,2005-07-17,2005-07-17,2005-07-17 11:43:56,2005-07-17 11:46:02,0.8851,25.288,,lneff,1055
1056,1056_90917302,,-122.9,37.42,-122.93,37.43,2005-07-17,2005-07-17,2005-07-17 11:33:56,2005-07-17 11:43:56,2.878,17.2681,,lneff,1055
1056,1056_90917301,,-122.87,37.42,-122.9,37.42,2005-07-17,2005-07-17,2005-07-17 11:26:59,2005-07-17 11:33:56,2.6556,22.926,,lneff,1055
1056,1056_90917300,,-122.86,37.42,-122.87,37.42,2005-07-17,2005-07-17,2005-07-17 11:23:56,2005-07-17 11:26:59,0.8852,17.4137,,lneff,1055
1056,1056_90917299,,-122.85,37.42,-122.86,37.42,2005-07-17,2005-07-17,2005-07-17 11:20:49,2005-07-17 11:23:56,0.8852,17.0412,,lneff,1055
1056,1056_90917298,,-122.84,37.41,-122.85,37.42,2005-07-17,2005-07-17,2005-07-17 11:16:46,2005-07-17 11:20:49,1.4197,21.0321,,lneff,1055
1056,1056_90917297,,-122.71,37.23,-122.84,37.41,2005-07-17,2005-07-17,2005-07-17 08:33:43,2005-07-17 11:16:46,23.0621,8.4865,,lneff,1055
1056,1056_90917296,,-122.72,37.23,-122.71,37.23,2005-07-17,2005-07-17,2005-07-17 08:30:55,2005-07-17 08:33:43,0.8874,19.0163,,lneff,1055
1056,1056_90917295,,-122.76,37.24,-122.72,37.23,2005-07-17,2005-07-17,2005-07-17 08:20:55,2005-07-17 08:30:55,3.7189,22.3136,,lneff,1055
1056,1056_90917294,,-122.76,37.24,-122.76,37.24,2005-07-17,2005-07-17,2005-07-17 08:18:42,2005-07-17 08:20:55,0.0,0.0,,lneff,1055
1056,1056_90917293,,-122.77,37.23,-122.76,37.24,2005-07-17,2005-07-17,2005-07-17 08:09:08,2005-07-17 08:18:42,1.421,8.9119,,lneff,1055
1056,1056_90917292,,-122.79,37.24,-122.77,37.23,2005-07-17,2005-07-17,2005-07-17 08:03:20,2005-07-17 08:09:08,2.0932,21.6536,,lneff,1055
1056,1056_90917291,,-122.81,37.26,-122.79,37.24,2005-07-17,2005-07-17,2005-07-17 07:50:47,2005-07-17 08:03:20,2.8417,13.5858,,lneff,1055
1056,1056_90917290,,-122.83,37.27,-122.81,37.26,2005-07-17,2005-07-17,2005-07-17 07:44:15,2005-07-17 07:50:47,2.0926,19.2176,,lneff,1055
1056,1056_90917289,,-122.89,37.26,-122.83,37.27,2005-07-17,2005-07-17,2005-07-17 07:24:49,2005-07-17 07:44:15,5.4366,16.7854,,lneff,1055
1056,1056_90917288,,-122.9,37.26,-122.89,37.26,2005-07-17,2005-07-17,2005-07-17 07:22:06,2005-07-17 07:24:49,0.8871,19.5919,,lneff,1055
1056,1056_90917287,,-122.9,37.26,-122.9,37.26,2005-07-17,2005-07-17,2005-07-17 07:20:55,2005-07-17 07:22:06,0.0,0.0,,lneff,1055
1056,1056_90917286,,-122.94,37.27,-122.9,37.26,2005-07-17,2005-07-17,2005-07-17 07:10:55,2005-07-17 07:20:55,3.7176,22.3056,,lneff,1055
1056,1056_90917285,,-122.97,37.28,-122.94,37.27,2005-07-17,2005-07-17,2005-07-17 07:00:55,2005-07-17 07:10:55,2.8829,17.2973,,lneff,1055
1056,1056_90917284,,-123.0,37.28,-122.97,37.28,2005-07-17,2005-07-17,2005-07-17 06:50:55,2005-07-17 07:00:55,2.6605,15.9632,,lneff,1055
1056,1056_90917283,,-123.04,37.29,-123.0,37.28,2005-07-17,2005-07-17,2005-07-17 06:40:55,2005-07-17 06:50:55,3.7167,22.3002,,lneff,1055
1056,1056_90917282,,-123.04,37.29,-123.04,37.29,2005-07-17,2005-07-17,2005-07-17 06:40:06,2005-07-17 06:40:55,0.0,0.0,,lneff,1055
1056,1056_90917281,,-123.07,37.29,-123.04,37.29,2005-07-17,2005-07-17,2005-07-17 06:30:55,2005-07-17 06:40:06,2.6602,17.3805,,lneff,1055
1056,1056_90917280,,-123.08,37.29,-123.07,37.29,2005-07-17,2005-07-17,2005-07-17 06:28:14,2005-07-17 06:30:55,0.8867,19.8274,,lneff,1055
1056,1056_90917279,,-123.1,37.3,-123.08,37.29,2005-07-17,2005-07-17,2005-07-17 06:19:07,2005-07-17 06:28:14,2.092,13.7681,,lneff,1055
1056,1056_90917278,,-123.11,37.31,-123.1,37.3,2005-07-17,2005-07-17,2005-07-17 06:14:30,2005-07-17 06:19:07,1.4205,18.4608,,lneff,1055
1056,1056_90917277,,-123.01,37.2,-123.01,37.2,2005-07-16,2005-07-16,2005-07-16 20:09:18,2005-07-16 20:10:37,0.0,0.0,,lneff,1055
1056,1056_90917276,,-123.0,37.19,-123.01,37.2,2005-07-16,2005-07-16,2005-07-16 20:03:29,2005-07-16 20:09:18,1.4212,14.6604,,lneff,1055
1056,1056_90917275,,-123.0,37.14,-123.0,37.19,2005-07-16,2005-07-16,2005-07-16 19:16:53,2005-07-16 20:03:29,5.549,7.1447,,lneff,1055
1056,1056_90917274,,-122.99,37.14,-123.0,37.14,2005-07-16,2005-07-16,2005-07-16 19:12:38,2005-07-16 19:16:53,0.8885,12.5433,,lneff,1055
1056,1056_90917273,,-122.89,37.1,-122.99,37.14,2005-07-16,2005-07-16,2005-07-16 18:30:44,2005-07-16 19:12:38,9.9342,14.2256,,lneff,1055
1056,1056_90917272,,-122.88,37.1,-122.89,37.1,2005-07-16,2005-07-16,2005-07-16 18:29:18,2005-07-16 18:30:44,0.8889,37.2118,,lneff,1055
1056,1056_90917271,,-122.85,37.11,-122.88,37.1,2005-07-16,2005-07-16,2005-07-16 18:19:18,2005-07-16 18:29:18,2.8884,17.3303,,lneff,1055
1056,1056_90917270,,-122.84,37.12,-122.85,37.11,2005-07-16,2005-07-16,2005-07-16 18:15:42,2005-07-16 18:19:18,1.4218,23.697,,lneff,1055
1056,1056_90917269,,-122.8,37.09,-122.84,37.12,2005-07-16,2005-07-16,2005-07-16 17:49:00,2005-07-16 18:15:42,4.871,10.9461,,lneff,1055
1056,1056_90917268,,-122.77,37.08,-122.8,37.09,2005-07-16,2005-07-16,2005-07-16 17:39:18,2005-07-16 17:49:00,2.889,17.8703,,lneff,1055
1056,1056_90917267,,-122.74,37.07,-122.77,37.08,2005-07-16,2005-07-16,2005-07-16 17:29:18,2005-07-16 17:39:18,2.8894,17.3362,,lneff,1055
1056,1056_90917266,,-122.71,37.06,-122.74,37.07,2005-07-16,2005-07-16,2005-07-16 17:20:27,2005-07-16 17:29:18,2.8897,19.5911,,lneff,1055
1056,1056_90917265,,-122.71,37.06,-122.71,37.06,2005-07-16,2005-07-16,2005-07-16 17:19:18,2005-07-16 17:20:27,0.0,0.0,,lneff,1055
1056,1056_90917264,,-122.68,37.05,-122.71,37.06,2005-07-16,2005-07-16,2005-07-16 17:09:28,2005-07-16 17:19:18,2.89,17.6339,,lneff,1055
1056,1056_90917263,,-122.68,37.05,-122.68,37.05,2005-07-16,2005-07-16,2005-07-16 17:09:18,2005-07-16 17:09:28,0.0,0.0,,lneff,1055
1056,1056_90917262,,-122.67,37.05,-122.68,37.05,2005-07-16,2005-07-16,2005-07-16 17:07:21,2005-07-16 17:09:18,0.8895,27.3703,,lneff,1055
1056,1056_90917261,,-122.66,37.04,-122.67,37.05,2005-07-16,2005-07-16,2005-07-16 17:02:23,2005-07-16 17:07:21,1.4223,17.1824,,lneff,1055
1056,1056_90917260,,-122.65,37.04,-122.66,37.04,2005-07-16,2005-07-16,2005-07-16 16:59:18,2005-07-16 17:02:23,0.8897,17.3121,,lneff,1055
1056,1056_90917259,,-122.61,37.03,-122.65,37.04,2005-07-16,2005-07-16,2005-07-16 16:49:18,2005-07-16 16:59:18,3.7279,22.3671,,lneff,1055
1056,1056_90917258,,-122.58,37.03,-122.61,37.03,2005-07-16,2005-07-16,2005-07-16 16:40:07,2005-07-16 16:49:18,2.6693,17.4401,,lneff,1055
1056,1056_90917257,,-122.58,37.03,-122.58,37.03,2005-07-16,2005-07-16,2005-07-16 16:39:18,2005-07-16 16:40:07,0.0,0.0,,lneff,1055
1056,1056_90917256,,-122.55,37.02,-122.58,37.03,2005-07-16,2005-07-16,2005-07-16 16:29:18,2005-07-16 16:39:18,2.891,17.3458,,lneff,1055
1056,1056_90917255,,-122.51,37.01,-122.55,37.02,2005-07-16,2005-07-16,2005-07-16 16:19:18,2005-07-16 16:29:18,3.7287,22.3725,,lneff,1055
1056,1056_90917254,,-122.48,37.0,-122.51,37.01,2005-07-16,2005-07-16,2005-07-16 16:09:18,2005-07-16 16:19:18,2.8916,17.3497,,lneff,1055
1056,1056_90917253,,-122.46,37.0,-122.48,37.0,2005-07-16,2005-07-16,2005-07-16 16:02:17,2005-07-16 16:09:18,1.7802,15.2229,,lneff,1055
1056,1056_90917252,,-122.45,37.0,-122.46,37.0,2005-07-16,2005-07-16,2005-07-16 16:01:15,2005-07-16 16:02:17,0.8901,51.6842,,lneff,1055
1056,1056_90917251,,-122.45,37.0,-122.45,37.0,2005-07-16,2005-07-16,2005-07-16 15:59:18,2005-07-16 16:01:15,0.0,0.0,,lneff,1055
1056,1056_90917250,,-122.41,36.99,-122.45,37.0,2005-07-16,2005-07-16,2005-07-16 15:49:18,2005-07-16 15:59:18,3.7296,22.3778,,lneff,1055
1056,1056_90917249,,-122.38,36.98,-122.41,36.99,2005-07-16,2005-07-16,2005-07-16 15:39:18,2005-07-16 15:49:18,2.8923,17.3536,,lneff,1055
